[ 2016-11-25T11:33:51+08:00 ] 127.0.0.1 /AcpFinance/get_problem_info
SQL: SHOW COLUMNS FROM `tp_config` [ RunTime:0.010928s ]
SQL: SELECT * FROM `tp_config`  [ RunTime:0.000490s ]
SQL: SHOW COLUMNS FROM `tp_users` [ RunTime:0.007483s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45101 AND addtime >= 1479475410 AND addtime <= 1479475710 ) LIMIT 1   [ RunTime:0.036074s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41944 AND addtime >= 1479465672 AND addtime <= 1479465972 ) LIMIT 1   [ RunTime:0.031489s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40199 AND addtime >= 1479465255 AND addtime <= 1479465555 ) LIMIT 1   [ RunTime:0.042727s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44766 AND addtime >= 1479460359 AND addtime <= 1479460659 ) LIMIT 1   [ RunTime:0.032411s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40712 AND addtime >= 1479460283 AND addtime <= 1479460583 ) LIMIT 1   [ RunTime:0.031249s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44738 AND addtime >= 1479459681 AND addtime <= 1479459981 ) LIMIT 1   [ RunTime:0.035266s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 39996 AND addtime >= 1479458570 AND addtime <= 1479458870 ) LIMIT 1   [ RunTime:0.031359s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41944 AND addtime >= 1479457246 AND addtime <= 1479457546 ) LIMIT 1   [ RunTime:0.037634s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40164 AND addtime >= 1479455528 AND addtime <= 1479455828 ) LIMIT 1   [ RunTime:0.030979s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41431 AND addtime >= 1479455087 AND addtime <= 1479455387 ) LIMIT 1   [ RunTime:0.043575s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41700 AND addtime >= 1479450442 AND addtime <= 1479450742 ) LIMIT 1   [ RunTime:0.032817s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44766 AND addtime >= 1479447726 AND addtime <= 1479448026 ) LIMIT 1   [ RunTime:0.030730s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40888 AND addtime >= 1479447621 AND addtime <= 1479447921 ) LIMIT 1   [ RunTime:0.035630s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40164 AND addtime >= 1479444961 AND addtime <= 1479445261 ) LIMIT 1   [ RunTime:0.038983s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41944 AND addtime >= 1479444624 AND addtime <= 1479444924 ) LIMIT 1   [ RunTime:0.034874s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44151 AND addtime >= 1479443956 AND addtime <= 1479444256 ) LIMIT 1   [ RunTime:0.031186s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45214 AND addtime >= 1479442101 AND addtime <= 1479442401 ) LIMIT 1   [ RunTime:0.033796s ]
